id,playlist,videoTitle,youtubeVideoId,aniThumbnailUrl,category,tags,uploadDate,isHero,rating,review
96,히말라야와 미소의 나라 네팔여행,불교의 창시자 부처님의 탄생지 룸비니 순례길 걷기 & 김치가 맛있는 네팔 최고의 한식당 (네팔🇳🇵ep.9 룸비니),W-iMnxdMLCI,https://img.youtube.com/vi/W-iMnxdMLCI/hqdefault.jpg,미분류,#폭간트#세계일주,2024-11-19,FALSE,0,미작성
97,히말라야와 미소의 나라 네팔여행,여자아이만 있는 기묘한 산장에서 행복한 하룻밤 & 내가 가이드겸 포터를 고용한 이유 (네팔🇳🇵ep.10 랑탕),y_pKtl2e8io,https://img.youtube.com/vi/y_pKtl2e8io/hqdefault.jpg,미분류,#폭간트#세계일주,2024-11-22,FALSE,0,미작성
98,히말라야와 미소의 나라 네팔여행,"은하수가 아름다운 히말라야 4,400m 얼음 호수에서 먹는 정체불명의 피자 (네팔🇳🇵ep.11 고사인쿤드)",Q4TtXECh4vA,https://img.youtube.com/vi/Q4TtXECh4vA/hqdefault.jpg,미분류,#폭간트#세계일주,2024-11-25,FALSE,0,미작성
99,히말라야와 미소의 나라 네팔여행,"The best chicken I've ever had, a fantastic panoramic view, and a loyal dog in the Himalayas (Nep...",dGkK7I1wPJ4,https://img.youtube.com/vi/dGkK7I1wPJ4/hqdefault.jpg,미분류,#폭간트#세계일주,2024-11-28,FALSE,0,미작성
100,히말라야와 미소의 나라 네팔여행,빨대로 빨아먹는 네팔 전통주 마셔보기 & 네팔여행 추천? 비추천? 초간단 정리 (네팔🇳🇵ep.13 카트만두),L6SR1BdHBCM,https://img.youtube.com/vi/L6SR1BdHBCM/hqdefault.jpg,미분류,#폭간트#세계일주,2024-12-01,FALSE,0,미작성
101,각종 영상 몰아보기,30대 직장인 퇴사하고 떠난 동남아 1650km 자전거여행 (풀버전),DYZ9l6JHz9g,https://img.youtube.com/vi/DYZ9l6JHz9g/hqdefault.jpg,미분류,#폭간트#세계일주#퇴사,2024-12-04,FALSE,0,미작성
102,각종 영상 몰아보기,[Private video],uKJabmH0hPs,https://img.youtube.com/vi/uKJabmH0hPs/hqdefault.jpg,미분류,#폭간트#세계일주,2024-12-07,FALSE,0,미작성
103,각종 영상 몰아보기,모두가 미친짓이라 했다... 125cc타고 아프간 국경 파미르고원 생존기 - 풀버전,jrP2a3FijHQ,https://img.youtube.com/vi/jrP2a3FijHQ/hqdefault.jpg,미분류,#폭간트#세계일주#생존기,2024-12-10,FALSE,0,미작성
104,각종 영상 몰아보기,"""끝없는 유라시아 6,000km"" 배달용 오토바이로 살아남기 - 몽골 to 키르기스스탄 풀버전",eWvoRgL9cXE,https://img.youtube.com/vi/eWvoRgL9cXE/hqdefault.jpg,미분류,#폭간트#세계일주,2024-12-13,FALSE,0,미작성
105,각종 영상 몰아보기,"""물가폭등 전쟁국가"" 125cc 배달 오토바이로 살아남기 - 시베리아 횡단 풀버전🇷🇺",ZecK0SZUBAA,https://img.youtube.com/vi/ZecK0SZUBAA/hqdefault.jpg,미분류,#폭간트#세계일주,2024-12-16,FALSE,0,미작성
106,각종 영상 몰아보기,"[4K] 세상에서 가장 저렴한 나라? 내전과 붕괴된 경제, 순박한 미소 '미얀마' 여행 몰아보기🇲🇲",iL0r7OWVtcA,https://img.youtube.com/vi/iL0r7OWVtcA/hqdefault.jpg,미분류,#폭간트#세계일주,2024-12-19,FALSE,0,미작성
107,각종 영상 몰아보기,"[4K] 전지역 출국권고!? 압도적 대자연과 뜨거운 친절, 환상의 나라 파키스탄🇵🇰여행 몰아보기",bps219VidWM,https://img.youtube.com/vi/bps219VidWM/hqdefault.jpg,미분류,#폭간트#세계일주,2024-12-22,FALSE,0,미작성
108,각종 영상 몰아보기,[4K] 한국인 아무도 없는 일본 소도시 렌트카 여행기 🚗  엔저시대 최고의 선택 🇯🇵 몰아보기,cHPuH0IzTys,https://img.youtube.com/vi/cHPuH0IzTys/hqdefault.jpg,미분류,#폭간트#세계일주,2024-12-25,FALSE,0,미작성
109,각종 영상 몰아보기,[4K] 2박3일 만에 끝장내는 랑탕 히말라야 고사인쿤드🇳🇵몰아보기,FgNaHi1o1RM,https://img.youtube.com/vi/FgNaHi1o1RM/hqdefault.jpg,미분류,#폭간트#세계일주,2024-12-28,FALSE,0,미작성
110,각종 영상 몰아보기,[4K] 모든 여행자들의 영혼의 안식처 히말라야와 미소의 나라 네팔🇳🇵여행 몰아보기,6Odw1QTPEzI,https://img.youtube.com/vi/6Odw1QTPEzI/hqdefault.jpg,미분류,#폭간트#세계일주,2024-12-31,FALSE,0,미작성
111,각종 영상 몰아보기,[4K] 2박3일 만에 끝장내는 히말라야 트레킹｜안나푸르나 마르디히말🇳🇵몰아보기,RToZfugkNM4,https://img.youtube.com/vi/RToZfugkNM4/hqdefault.jpg,미분류,#폭간트#세계일주,2025-01-03,FALSE,0,미작성
112,각종 영상 몰아보기,"나만 알기 아까운 천국의 섬 ""인도네시아 수마트라"" 여행 몰아보기",d_ivjON6aMk,https://img.youtube.com/vi/d_ivjON6aMk/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-01-06,FALSE,0,미작성
113,각종 영상 몰아보기,수염난 직장인의 북인도여행 몰아보기 (혼돈과 평화 그리고 깨달음),GviyKNI1VBA,https://img.youtube.com/vi/GviyKNI1VBA/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-01-09,FALSE,0,미작성
114,각종 영상 몰아보기,낭만의 일본 소도시 미니벨로 자전거 여행 몰아보기,bVPEfIee8AI,https://img.youtube.com/vi/bVPEfIee8AI/hqdefault.jpg,미분류,#폭간트#세계일주,2025-01-12,FALSE,0,미작성
115,일본 큐슈 미니벨로 자전거 여행,Eating until I burst at a Japanese country bar after a year (Japan Bicycle Tour ep.1 Saga🇯🇵),DygvqqF813k,https://img.youtube.com/vi/DygvqqF813k/hqdefault.jpg,미분류,#폭간트#세계일주,2025-01-15,FALSE,0,미작성
116,일본 큐슈 미니벨로 자전거 여행,극한의 가성비 일본 러브호텔 & 70년 전통의 라멘 기사식당 (일본 자전거 여행 ep.2 구루메🇯🇵),Iptd35L3oBc,https://img.youtube.com/vi/Iptd35L3oBc/hqdefault.jpg,미분류,#폭간트#세계일주,2025-01-18,FALSE,0,미작성
117,일본 큐슈 미니벨로 자전거 여행,Rent an entire Japanese country house with a garden & explore a cheap Japanese supermarket (Japan...,yx9kvzP_-eY,https://img.youtube.com/vi/yx9kvzP_-eY/hqdefault.jpg,미분류,#폭간트#세계일주,2025-01-21,FALSE,0,미작성
118,일본 큐슈 미니벨로 자전거 여행,밤하늘이 보이는 프라이빗 노천온천 가보기 & 미야모토 무사시와 오백나한 (일본 자전거 여행 ep.4 고시🇯🇵),cXNMcSwNAOI,https://img.youtube.com/vi/cXNMcSwNAOI/hqdefault.jpg,미분류,#폭간트#세계일주,2025-01-24,FALSE,0,미작성
119,인도네시아 북수마트라 여행,퇴근하자마자 비행기 3번 타고 해외로 떠나기 (인도네시아🇮🇩 EP0 부산 → 반다아체),neUR39C0TA8,https://img.youtube.com/vi/neUR39C0TA8/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-01-27,FALSE,0,미작성
120,인도네시아 북수마트라 여행,"Visiting Indonesia's Paradise Islands, a Secret Few Koreans Know About (Indonesia🇮🇩 EP1 Pulauwe)",bJ_D0VLDpr0,https://img.youtube.com/vi/bJ_D0VLDpr0/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-01-30,FALSE,0,미작성
121,인도네시아 북수마트라 여행,Explore every corner of Indonesia's northernmost island (Indonesia🇮🇩 EP2 Pulauwe),sKyL40oOies,https://img.youtube.com/vi/sKyL40oOies/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-02-02,FALSE,0,미작성
122,인도네시아 북수마트라 여행,위험해서 여행금지? 이슬람도시 둘러보기 (인도네시아🇮🇩 EP3 반다아체),styoROpEIh8,https://img.youtube.com/vi/styoROpEIh8/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-02-05,FALSE,0,미작성
123,인도네시아 북수마트라 여행,초호화 슬리핑 버스와 로컬버스 비교 체험기 & 정글 속 오랑우탄 마을에서 맥주마시기 (인도네시아🇮🇩 EP4 반다아체 → 부킷라왕),NNS6lW7d0Pc,https://img.youtube.com/vi/NNS6lW7d0Pc/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-02-08,FALSE,0,미작성
124,인도네시아 북수마트라 여행,The world's only jungle trek where you can encounter wild orangutans (Indonesia🇮🇩 EP5 Bukit Lawang),dO7QN_CZyPg,https://img.youtube.com/vi/dO7QN_CZyPg/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-02-11,FALSE,0,미작성
125,인도네시아 북수마트라 여행,수상할 정도로 누님들에게 인기가 많은 한국남자 & 술과 고기가 흐르는 약속의 호수로 (인도네시아🇮🇩 EP6 부킷라왕 → 토바호수),kcgsRokMIeM,https://img.youtube.com/vi/kcgsRokMIeM/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-02-14,FALSE,0,미작성
126,인도네시아 북수마트라 여행,Try Indonesian Batak Traditional Cuisine & Explore the World's Largest Caldera Lake (Indonesia🇮🇩 ...,ONkm04r0qSA,https://img.youtube.com/vi/ONkm04r0qSA/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-02-17,FALSE,0,미작성
127,인도네시아 북수마트라 여행,사진가가 세계를 여행하는 방법 & 현지인의 미소 카메라로 담아보기 (인도네시아🇮🇩 EP8 베라스타기),sguDQ7Ck1Vw,https://img.youtube.com/vi/sguDQ7Ck1Vw/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-02-20,FALSE,0,미작성
128,인도네시아 북수마트라 여행,"Visiting a 2,000 won volcanic hot spring only locals go to (Indonesia🇮🇩 EP9 Berastagi)",2tIla0WPL0E,https://img.youtube.com/vi/2tIla0WPL0E/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-02-23,FALSE,0,미작성
129,인도네시아 북수마트라 여행,A full-day food tour from local markets to delivery food (Indonesia🇮🇩 EP.10 Medan),0Ue0dE02SuA,https://img.youtube.com/vi/0Ue0dE02SuA/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-02-26,FALSE,0,미작성
130,인도네시아 북수마트라 여행,한국인의 99%가 모르는 동남아 여행지 추천 (인도네시아 수마트라),T-BS4dAhrts,https://img.youtube.com/vi/T-BS4dAhrts/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-03-01,FALSE,0,미작성
131,매우 짧은 해외여행 모음집,"편도 10만원에 떠나는, 동남아보다 싸고 일본보다 가까운 먹방여행",pZNcl2cWNyw,https://img.youtube.com/vi/pZNcl2cWNyw/hqdefault.jpg,미분류,#폭간트#세계일주#먹방,2025-03-04,FALSE,0,미작성
132,매우 짧은 해외여행 모음집,Was crossing Eurasia easy? Try the world's most challenging overseas trip: Okinawa.,-x4Z1mGRzpc,https://img.youtube.com/vi/-x4Z1mGRzpc/hqdefault.jpg,미분류,#폭간트#세계일주,2025-03-07,FALSE,0,미작성
133,매우 짧은 해외여행 모음집,"While my friends are raising their children, I'm drinking in a 40,000 won hotel room 🇯🇵Tokyo",uHXOFf6NkAM,https://img.youtube.com/vi/uHXOFf6NkAM/hqdefault.jpg,미분류,#폭간트#세계일주,2025-03-10,FALSE,0,미작성
134,매우 짧은 해외여행 모음집,"A food tour of the dark independence fighters who ""starved 60,000 Japanese soldiers to death"" 🇯🇵T...",odaZq3UTFSU,https://img.youtube.com/vi/odaZq3UTFSU/hqdefault.jpg,미분류,#폭간트#세계일주,2025-03-13,FALSE,0,미작성
135,매우 짧은 해외여행 모음집,A railroad company surviving on snacks: The reality of failing rural Japan 🇯🇵Choshi,VQF4zmKQU6k,https://img.youtube.com/vi/VQF4zmKQU6k/hqdefault.jpg,미분류,#폭간트#세계일주,2025-03-16,FALSE,0,미작성
136,매우 짧은 해외여행 모음집,What happens when two guys stay at a love hotel together 🇹🇼 Taiwan,beaXsxCWFyM,https://img.youtube.com/vi/beaXsxCWFyM/hqdefault.jpg,미분류,#폭간트#세계일주,2025-03-19,FALSE,0,미작성
137,매우 짧은 해외여행 모음집,단언컨대 세상에서 음식이 가장 맛있는 나라 🇹🇼 대만,19xDrg5cvpI,https://img.youtube.com/vi/19xDrg5cvpI/hqdefault.jpg,미분류,#폭간트#세계일주#먹방,2025-03-22,FALSE,0,미작성
138,매우 짧은 해외여행 모음집,방콕 물가 미쳤다 🇹🇭 그래서 섬으로 들어갔다,tomwi9mI7jE,https://img.youtube.com/vi/tomwi9mI7jE/hqdefault.jpg,미분류,#폭간트#세계일주,2025-03-25,FALSE,0,미작성
139,매우 짧은 해외여행 모음집,Bangkok prices are crazy 🇹🇭 so I only ate local food,dzYSH8MxAj8,https://img.youtube.com/vi/dzYSH8MxAj8/hqdefault.jpg,미분류,#폭간트#세계일주,2025-03-28,FALSE,0,미작성
140,매우 짧은 해외여행 모음집,필리핀 현지인이 추천하는 초특급 가성비 길거리 먹방 여행 - 혼돈의 마닐라🇵🇭(3),DGodRpZm6MA,https://img.youtube.com/vi/DGodRpZm6MA/hqdefault.jpg,미분류,#폭간트#세계일주#먹방,2025-03-31,FALSE,0,미작성
141,매우 짧은 해외여행 모음집,맥도날드를 이긴 필리핀 공룡기업 '졸리비' 과연 삼겹살보다 맛있을까? - 졸리비 먹방🇵🇭(2),KEUXob05xUs,https://img.youtube.com/vi/KEUXob05xUs/hqdefault.jpg,미분류,#폭간트#세계일주#먹방,2025-04-03,FALSE,0,미작성
142,매우 짧은 해외여행 모음집,한류가 지배하는 필리핀 야시장 먹방여행 - 은퇴자들의 천국 바기오🇵🇭(1),Wfw6NxLWknk,https://img.youtube.com/vi/Wfw6NxLWknk/hqdefault.jpg,미분류,#폭간트#세계일주#먹방,2025-04-06,FALSE,0,미작성
143,매우 짧은 해외여행 모음집,"Free overseas travel, even AI-approved: A day trip to Tsushima Island, Japan",Bz3mmzBsgJ8,https://img.youtube.com/vi/Bz3mmzBsgJ8/hqdefault.jpg,미분류,#폭간트#세계일주,2025-04-09,FALSE,0,미작성
144,매우 짧은 해외여행 모음집,베트남 최고의 치킨을 찾아서 & 하노이 먹방 바이블 (베트남여행 EP3 하노이🇻🇳),wPPhX4iudV8,https://img.youtube.com/vi/wPPhX4iudV8/hqdefault.jpg,미분류,#폭간트#세계일주#먹방,2025-04-12,FALSE,0,미작성
145,매우 짧은 해외여행 모음집,"A trip to the Vietnamese countryside near Hanoi, unknown to Koreans (Vietnam Travel EP2: Mai Chau...",1M_tnVhohVY,https://img.youtube.com/vi/1M_tnVhohVY/hqdefault.jpg,미분류,#폭간트#세계일주,2025-04-15,FALSE,0,미작성
146,매우 짧은 해외여행 모음집,A trip to Hanoi where I was surprised by the heat and the low cost of living,7aHfxq7fstI,https://img.youtube.com/vi/7aHfxq7fstI/hqdefault.jpg,미분류,#폭간트#세계일주,2025-04-18,FALSE,0,미작성
147,인도인같은 한국인의 인도여행,내가 인도를 좋아하는 이유 & 인도여행 출사표 (인도여행 EP0 🇮🇳),8qk9ZqahwoI,https://img.youtube.com/vi/8qk9ZqahwoI/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-04-21,FALSE,0,미작성
148,인도인같은 한국인의 인도여행,A Man Who's Surprisingly Skilled at Traveling in India & Entering India in the Middle of the Nigh...,OkPCzZwPwqk,https://img.youtube.com/vi/OkPCzZwPwqk/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-04-24,FALSE,0,미작성
149,인도인같은 한국인의 인도여행,인도 뉴델리 맛집 탐방 & 무한리필 관공서 구내식당 (인도여행 EP2 뉴델리🇮🇳),wamuqROhKQk,https://img.youtube.com/vi/wamuqROhKQk/hqdefault.jpg,미분류,#폭간트#세계일주#인도#먹방,2025-04-27,FALSE,0,미작성
150,인도인같은 한국인의 인도여행,India's Ultra-Luxury Train Journey & Luxurious Lounges & First-Class Trains (India Travel EP3 New...,PTxWuwhhIzA,https://img.youtube.com/vi/PTxWuwhhIzA/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-04-30,FALSE,0,미작성
151,인도인같은 한국인의 인도여행,삶과 죽음이 공존하는 도시에서 일본인인척 하기 (인도여행 EP4 바라나시🇮🇳),YpdymUWq9xo,https://img.youtube.com/vi/YpdymUWq9xo/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-05-03,FALSE,0,미작성
152,인도인같은 한국인의 인도여행,인도 갠지스강 입수 & 60년된 전설의 숙소 리뷰 (인도여행 EP5 바라나시🇮🇳),Zd7hv4gWZKI,https://img.youtube.com/vi/Zd7hv4gWZKI/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-05-06,FALSE,0,미작성
153,인도인같은 한국인의 인도여행,[ENG] Get a massage at a local barber shop in India,QL_NKaStdmg,https://img.youtube.com/vi/QL_NKaStdmg/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-05-09,FALSE,0,미작성
154,인도인같은 한국인의 인도여행,Suffering from water changes in India & the Buddhist holy site of Sarnath (India Travel EP7 Varan...,0egI59vB6ss,https://img.youtube.com/vi/0egI59vB6ss/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-05-12,FALSE,0,미작성
155,인도인같은 한국인의 인도여행,Romantic Indian Train Ride: Last Class & Farewell to the Dogs (India Travel EP8: Varanasi → Gorak...,qdJYWYQPlWY,https://img.youtube.com/vi/qdJYWYQPlWY/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-05-15,FALSE,0,미작성
156,인도인같은 한국인의 인도여행,지옥의 인도 대중교통 탑승기 & 불교성지 쿠시나가르 (인도여행 EP9 쿠시나가르🇮🇳),2DNrOSe-CSU,https://img.youtube.com/vi/2DNrOSe-CSU/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-05-18,FALSE,0,미작성
157,인도인같은 한국인의 인도여행,"Free Food in India & Visiting the Golden Temple, Sikhism's Most Holy Site (India Travel EP10: Amr...",P6qWA9qKbgQ,https://img.youtube.com/vi/P6qWA9qKbgQ/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-05-21,FALSE,0,미작성
158,인도인같은 한국인의 인도여행,오싹오싹 공포의 인도 택시 탑승기 (인도여행 EP11 암리차르 → 맥그로드 간즈🇮🇳),rXHmVHi_ksM,https://img.youtube.com/vi/rXHmVHi_ksM/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-05-24,FALSE,0,미작성
159,인도인같은 한국인의 인도여행,Indian Tibetan Village Food Tour & Budget-Friendly Accommodation with Himalayan Views (India Trav...,QogHMzJ_fvA,https://img.youtube.com/vi/QogHMzJ_fvA/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-05-27,FALSE,0,미작성
160,인도인같은 한국인의 인도여행,"Hiking the Snow-Covered Himalayas, Eating Ramen, and Exploring Tibetan Buddhism (India Travel EP1...",z9WbBT9n0mI,https://img.youtube.com/vi/z9WbBT9n0mI/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-05-30,FALSE,0,미작성
161,인도인같은 한국인의 인도여행,The Last Day of My India Trip & Something Strange on a Cycle Rickshaw (India Trip EP14 Delhi🇮🇳),CwnpUwwrtvQ,https://img.youtube.com/vi/CwnpUwwrtvQ/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-06-02,FALSE,0,미작성
162,인도인같은 한국인의 인도여행,다낭 5시간만에 밥먹고 기념품사기 & 나이키 짝퉁 티셔츠 (인도여행? EP번외1 다낭🇻🇳),_yD65IB8gXM,https://img.youtube.com/vi/_yD65IB8gXM/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-06-05,FALSE,0,미작성
163,인도인같은 한국인의 인도여행,인도를 가면 안되는 10가지 이유와 꼭 가야하는 8가지 이유 & 1타강사의 완벽정리 (인도여행 EP번외2),5AF8hft5lKc,https://img.youtube.com/vi/5AF8hft5lKc/hqdefault.jpg,미분류,#폭간트#세계일주#인도,2025-06-08,FALSE,0,미작성
164,일본인같은 한국인의 큐슈 소도시 여행,낭만의 로컬 이자카야 & 고양이와 함께한 일본 가정집 (일본여행 EP.1 후쿠오카 🇯🇵),iDY2JxUqrUs,https://img.youtube.com/vi/iDY2JxUqrUs/hqdefault.jpg,미분류,#폭간트#세계일주,2025-06-11,FALSE,0,미작성
165,일본인같은 한국인의 큐슈 소도시 여행,Hitting the Lottery Big in Japan & Staying in an Airbnb with an Ocean View (Japan Travel EP2: Kar...,4YQKfHWtWFQ,https://img.youtube.com/vi/4YQKfHWtWFQ/hqdefault.jpg,미분류,#폭간트#세계일주,2025-06-14,FALSE,0,미작성
166,일본인같은 한국인의 큐슈 소도시 여행,Japanese Small Town Food Tour & Rainbow Adventure (Japan Travel EP3 Karatsu🇯🇵),Osiy-O2cFeA,https://img.youtube.com/vi/Osiy-O2cFeA/hqdefault.jpg,미분류,#폭간트#세계일주,2025-06-17,FALSE,0,미작성
167,일본인같은 한국인의 큐슈 소도시 여행,In Search of Japan's Best Squid Sashimi & Yobuko Morning Market (Japan Travel EP4 Yobuko🇯🇵),96EUayEg7o8,https://img.youtube.com/vi/96EUayEg7o8/hqdefault.jpg,미분류,#폭간트#세계일주,2025-06-20,FALSE,0,미작성
168,일본인같은 한국인의 큐슈 소도시 여행,한국인이 일본 시골 술집에 가면 생기는 일 & 심야식당 현실판 (일본여행 EP5 사가🇯🇵),Sw92ufVEDyw,https://img.youtube.com/vi/Sw92ufVEDyw/hqdefault.jpg,미분류,#폭간트#세계일주,2025-06-23,FALSE,0,미작성
169,일본인같은 한국인의 큐슈 소도시 여행,Hiking in Japan and Eating 70-Year-Old Ramen (Japan Travel EP6: Gourmet Food🇯🇵),arT4dxkXAJk,https://img.youtube.com/vi/arT4dxkXAJk/hqdefault.jpg,미분류,#폭간트#세계일주,2025-06-26,FALSE,0,미작성
170,먹고놀기 (국내),최저가 포터 캠핑카 끌고 '인구소멸 1위' 최후의 오지로 떠났습니다,BDpjr2oY6ko,https://img.youtube.com/vi/BDpjr2oY6ko/hqdefault.jpg,미분류,#폭간트#세계일주#캠핑,2025-06-29,FALSE,0,미작성
171,먹고놀기 (국내),캠핑카에 수천만원을 쓴다고? 딱 140만원만 있으면 충분합니다!,APZQ86T7k7Q,https://img.youtube.com/vi/APZQ86T7k7Q/hqdefault.jpg,미분류,#폭간트#세계일주#캠핑,2025-07-02,FALSE,0,미작성
172,먹고놀기 (국내),37살 노총각이 퇴사하고 트럭을 산 이유,RPoynXQiILc,https://img.youtube.com/vi/RPoynXQiILc/hqdefault.jpg,미분류,#폭간트#세계일주#트럭#퇴사,2025-07-05,FALSE,0,미작성
173,먹고놀기 (국내),"아직도 해운대, 광안리 가세요?? 부산 옆동네 찐로컬 먹방여행기",KQG-5VTyvF4,https://img.youtube.com/vi/KQG-5VTyvF4/hqdefault.jpg,미분류,#폭간트#세계일주#먹방,2025-07-08,FALSE,0,미작성
174,먹고놀기 (국내),아직도 자갈치시장 가세요?? 현지인은 회 먹으러 '여기'갑니다,GsictFeZmaw,https://img.youtube.com/vi/GsictFeZmaw/hqdefault.jpg,미분류,#폭간트#세계일주,2025-07-11,FALSE,0,미작성
175,먹고놀기 (국내),"In search of the best food in Korea, a food tour of Jeolla-do - 🇰🇷Jindo",vDQnu-fdXxk,https://img.youtube.com/vi/vDQnu-fdXxk/hqdefault.jpg,미분류,#폭간트#세계일주,2025-07-14,FALSE,0,미작성
176,먹고놀기 (국내),More boring than Daejeon?! A surprisingly underrated food tour of the city of walnut cookies - 🇰🇷...,Of7XpZc2fgs,https://img.youtube.com/vi/Of7XpZc2fgs/hqdefault.jpg,미분류,#폭간트#세계일주,2025-07-17,FALSE,0,미작성
177,먹고놀기 (국내),작고 귀여운 여자친구가 생겼습니다 & 혼다 헌터커브 입문기 🇰🇷 천안,SNDykfKutMY,https://img.youtube.com/vi/SNDykfKutMY/hqdefault.jpg,미분류,#폭간트#세계일주,2025-07-20,FALSE,0,미작성
178,먹고놀기 (국내),천만원을 공짜로 나눠주는 글로벌 국내여행 🇰🇷 부산,P3Alj4T7Zso,https://img.youtube.com/vi/P3Alj4T7Zso/hqdefault.jpg,미분류,#폭간트#세계일주,2025-07-23,FALSE,0,미작성
179,먹고놀기 (국내),개한테 물리고 요리도 망했지만 행복한 솔로캠핑 🇰🇷 부산,S230rDSPDjA,https://img.youtube.com/vi/S230rDSPDjA/hqdefault.jpg,미분류,#폭간트#세계일주#캠핑,2025-07-26,FALSE,0,미작성
180,먹고놀기 (국내),극성수기 펜션에 혼자가면 생기는 일 🇰🇷 밀양,nf3qjoel7Go,https://img.youtube.com/vi/nf3qjoel7Go/hqdefault.jpg,미분류,#폭간트#세계일주,2025-07-29,FALSE,0,미작성
181,먹고놀기 (국내),2만원에 취할 때까지 무한리필!? 이모님 살려주세요 🇰🇷 진주,iCxVSAzYrq0,https://img.youtube.com/vi/iCxVSAzYrq0/hqdefault.jpg,미분류,#폭간트#세계일주,2025-08-01,FALSE,0,미작성
182,먹고놀기 (국내),"인구소멸 1위, 전라도 최저인구 소도시 먹방여행 🇰🇷 구례",MEciCjMdJiI,https://img.youtube.com/vi/MEciCjMdJiI/hqdefault.jpg,미분류,#폭간트#세계일주#먹방,2025-08-04,FALSE,0,미작성
183,먹고놀기 (국내),Is this even possible with a Korean festival?! & Super-value Busan Silbi House 🇰🇷 Wondong,uDbCVcLimVM,https://img.youtube.com/vi/uDbCVcLimVM/hqdefault.jpg,미분류,#폭간트#세계일주,2025-08-07,FALSE,0,미작성
184,먹고놀기 (국내),사람이 사라지고 있는 대한민국 소도시 먹방여행 🇰🇷 영주,vFuiv8a5O2Y,https://img.youtube.com/vi/vFuiv8a5O2Y/hqdefault.jpg,미분류,#폭간트#세계일주#먹방,2025-08-10,FALSE,0,미작성
185,먹고놀기 (국내),오직 부산에서만 먹을 수 있는 금단의 회 & 내가 초심을 찾으면 안되는 이유 🇰🇷 부산,74HuCvOmmL4,https://img.youtube.com/vi/74HuCvOmmL4/hqdefault.jpg,미분류,#폭간트#세계일주,2025-08-13,FALSE,0,미작성
186,먹고놀기 (국내),전~혀 외롭지 않은 나는솔로 화목난로 어묵탕 먹방캠핑 🇰🇷 김해,2zHz5zss-YM,https://img.youtube.com/vi/2zHz5zss-YM/hqdefault.jpg,미분류,#폭간트#세계일주#캠핑#먹방,2025-08-16,FALSE,0,미작성
187,먹고놀기 (국내),Exploring Korea's Richest City's Local Food Scene & Finding the Best Chicken and Makgeolli in the...,1v6ZStVOWb8,https://img.youtube.com/vi/1v6ZStVOWb8/hqdefault.jpg,미분류,#폭간트#세계일주,2025-08-19,FALSE,0,미작성
188,먹고놀기 (국내),배당률 1만배!? 인생역전 환상의 도시를 찾아서 & 극동계 백패킹 생존 먹방 🇰🇷 청도,ukQj61tmbvA,https://img.youtube.com/vi/ukQj61tmbvA/hqdefault.jpg,미분류,#폭간트#세계일주#먹방#생존기,2025-08-22,FALSE,0,미작성
189,먹고놀기 (국내),100% local Busan local restaurants with great value for money & I'm a solo office worker's 2-day ...,ZJQApZbLlyk,https://img.youtube.com/vi/ZJQApZbLlyk/hqdefault.jpg,미분류,#폭간트#세계일주,2025-08-25,FALSE,0,미작성
190,먹고놀기 (국내),겨울만 되면 배 터지는 초특급 가성비 먹방 성지 & 단돈 2만원 화목난로 굴 구이 먹방 🇰🇷 통영,wX8hPWvmLhQ,https://img.youtube.com/vi/wX8hPWvmLhQ/hqdefault.jpg,미분류,#폭간트#세계일주#먹방,2025-08-28,FALSE,0,미작성
